CaseOrder,Churn,Outage_sec_perweek,Yearly_equip_failure,Income,Email,Contacts,Techie,Contract,Multiple,Tenure,MonthlyCharge,Bandwidth_GB_Year
278,No,4.575363954,0,19090.03,13,0,No,Month-to-month,No,23.103996,235.159141,2522.88913
279,Yes,13.42263904,0,13194.33,9,0,No,Month-to-month,No,5.104873611,147.460067,682.9871863
280,Yes,3.559550725,0,63963.36,8,1,Yes,Month-to-month,Yes,6.877942744,232.637807,1537.109931
281,Yes,5.971214226,0,34447.89,13,3,No,One year,No,21.17839683,137.439154,1961.923965
282,No,7.287197615,0,36315.29,16,3,No,Month-to-month,No,1.586331702,129.948316,676.1747964
283,Yes,11.30031859,0,5009.07,18,3,No,Month-to-month,Yes,3.778174405,242.632554,929.2607767
284,Yes,10.26519974,0,14202.72,17,0,Yes,Month-to-month,No,11.58276897,187.609354,1849.484087
285,Yes,16.28075484,0,54779.76,14,0,Yes,One year,Yes,11.62258922,232.652038,1998.680227
286,No,10.96553586,0,36453.31,8,1,No,One year,Yes,20.78013031,159.980465,1898.877878
287,Yes,10.93514898,1,11250.71,16,1,No,Month-to-month,Yes,3.940297464,159.947583,992.3501481
288,No,2.98020454,0,65951.35,11,0,Yes,Month-to-month,No,11.38099891,137.487242,994.6354785
289,Yes,17.05256354,1,15292.25,14,0,No,Two Year,No,1.473304337,245.131966,954.0290712
290,No,12.29165611,1,41879.1,11,0,No,Month-to-month,No,12.75609778,117.439154,1775.838153
291,Yes,10.32744663,1,17080.57,10,0,No,Two Year,Yes,6.253919786,209.993134,1297.050577
292,No,9.22949351,0,68122.23,18,0,No,One year,Yes,18.9537053,169.974105,1746.405243
293,No,10.02758972,1,39468.79,11,1,No,Two Year,Yes,9.640061615,197.470195,1698.465833
294,Yes,7.259022839,0,123763.12,10,1,No,Month-to-month,Yes,5.201330266,137.516476,665.4740915
295,Yes,10.97274944,1,84301.44,10,0,No,Month-to-month,Yes,12.42120946,207.475448,1886.153328
296,No,11.87042081,0,42469.81,14,1,No,Month-to-month,Yes,8.134438503,160.00128,958.6989908
297,No,9.531063533,0,75458.79,10,1,No,Two Year,Yes,14.86764776,147.478341,1446.203986
298,No,8.798065013,0,60345.9,11,1,No,Two Year,No,5.548652108,127.488728,774.6125757
299,No,15.27146446,1,76066.77,12,2,No,Month-to-month,No,18.35541838,139.981577,1939.811149
300,Yes,7.014445177,1,42755.27,8,0,Yes,Month-to-month,No,7.62779591,220.132293,1165.564309
301,No,10.62019312,0,76874.25,10,0,No,One year,Yes,4.439685675,214.952509,750.8768234
302,No,10.04585562,1,41075.64,14,1,Yes,One year,No,11.16903388,139.99789,1292.3206
303,Yes,10.88047174,2,63095.62,15,1,Yes,Month-to-month,Yes,14.14101821,270.160419,2335.130986
304,Yes,9.975481565,0,82131.87,13,1,No,Two Year,Yes,3.212400569,202.443347,769.8534863
305,No,7.248946018,2,28502.33,10,1,No,Month-to-month,No,16.84928353,172.47417,1729.837284
306,Yes,9.53003591,1,9450.84,16,1,No,Month-to-month,Yes,3.834727471,137.468388,649.3891796
307,No,6.592317798,0,44977.06,16,3,No,Two Year,No,6.198230305,104.962874,823.0046464
308,No,8.124261532,0,13583.35,12,3,No,Two Year,No,4.216732972,174.969934,1107.882056
309,No,11.44655577,0,42093.64,11,1,No,One year,No,4.355064781,139.99789,683.8622599
310,No,10.1755818,0,55398.87,17,2,No,Two Year,No,4.030250374,144.988941,1301.49424
311,No,13.7362126,2,22362.59,15,0,No,One year,No,9.915959247,114.997564,1079.012505
312,Yes,13.93422217,0,40271.47,11,1,Yes,Month-to-month,Yes,9.821728297,172.484753,1283.463995
313,No,3.405050602,0,56178.63,11,2,No,Month-to-month,No,9.183905417,124.97808,987.653655
314,No,10.69284712,1,21053.35,8,2,No,Month-to-month,No,8.892893007,174.991856,1088.263081
315,No,10.11985468,0,75866.75,11,0,No,Month-to-month,No,7.661226872,92.488023,583.0259559
316,No,5.863179258,0,74061.48,16,0,No,Month-to-month,No,12.4767812,139.965008,1778.733282
317,Yes,13.357551,0,35102.93,8,0,No,Month-to-month,Yes,2.462148717,192.470522,900.4043765
318,Yes,14.04061351,0,26391.1,10,1,No,One year,No,14.09942339,220.118516,1693.576099
319,Yes,4.586902043,0,29982.49,14,0,Yes,Month-to-month,No,7.272649386,232.622804,1143.826239
320,No,11.03563726,0,51154.34,9,1,No,One year,Yes,3.999030359,210.156274,886.340074
321,No,11.32768159,1,37583.97,11,1,No,One year,No,3.115945151,114.972827,373.2772664
322,No,5.307097721,0,28654.87,13,1,No,Month-to-month,No,13.67931764,149.977753,1245.328696
323,Yes,8.993783986,0,119968.61,7,3,No,Month-to-month,Yes,14.6728104,184.985293,1564.936841
324,No,11.05733159,0,11591.09,11,1,No,Month-to-month,No,5.953547112,132.479779,1354.401018
325,Yes,8.702618087,0,70174.11,11,0,No,Month-to-month,No,11.74635394,190.12704,1971.429689
326,No,7.045651851,2,8495.04,11,1,Yes,Two Year,No,5.954024226,92.488023,623.7865683
327,Yes,12.61411193,0,17191.02,12,2,Yes,One year,Yes,22.8577804,220.114868,3040.553763
328,Yes,9.703658153,1,24732.09,13,1,No,Month-to-month,No,1.407866545,107.495766,864.7036995
329,No,8.220453321,1,27282.21,13,0,No,Two Year,Yes,21.08265979,169.967067,2042.113893
330,Yes,8.816497541,1,40902.49,8,0,No,Month-to-month,Yes,11.10356439,222.679213,1973.661316
331,Yes,11.11756812,0,87568.16,12,0,No,Month-to-month,No,9.734064703,200.132293,1755.645123
332,Yes,13.07119875,1,69327.78,10,2,No,Month-to-month,Yes,12.21754865,262.610632,1758.735654
333,Yes,12.10865222,0,5194.22,13,2,Yes,Month-to-month,Yes,2.423722078,152.495236,557.0118807
334,No,9.681031902,0,12951.51,15,1,No,One year,No,13.66061487,202.636202,2205.334092
335,No,10.49495185,0,11179.42,11,0,No,One year,Yes,8.701581043,127.478341,1451.201108
336,No,7.535866122,0,47288.09,11,0,Yes,Month-to-month,No,4.844060027,159.983006,609.0598401
337,Yes,8.713443753,0,114398.35,10,2,No,Month-to-month,Yes,6.485034974,124.960655,1221.100604
338,Yes,7.191637555,0,105646.73,10,1,Yes,One year,Yes,1.14113241,252.62403,745.0493094
339,No,12.2870805,0,42386.84,9,0,No,Two Year,No,7.69213424,104.97808,1220.452161
340,Yes,10.66015784,0,38864.57,10,1,No,Month-to-month,Yes,13.73012915,204.961033,1771.472597
341,Yes,7.044096971,0,25215.22,13,2,No,Month-to-month,No,5.690013293,245.145743,1201.484293
342,No,12.14893118,0,9302.3,14,1,No,Two Year,No,6.68894661,95.019486,764.3017535
343,No,12.71107869,0,45225.74,14,2,Yes,One year,No,9.475983046,169.937833,1022.415622
344,Yes,9.759360165,0,29976.15,14,0,No,Month-to-month,Yes,4.893221514,207.475448,1284.442486
345,No,2.816821044,1,13155.79,13,0,No,Month-to-month,No,2.656915117,114.983787,289.9240291
346,Yes,9.617602049,0,14980.5,9,4,No,Month-to-month,Yes,8.381515693,232.637807,1718.600163
347,No,13.06640293,1,24017.57,14,2,No,Two Year,No,14.53315436,225.131966,2494.633068
348,Yes,8.669204519,0,26204.77,11,1,No,Two Year,No,13.62832619,212.641455,2270.749222
349,Yes,13.97477268,0,27978.78,10,3,No,Month-to-month,Yes,1.281566108,152.495236,567.6177123
350,Yes,11.19861363,0,46622.3,10,0,No,Month-to-month,No,3.365552603,134.950905,380.0501404
351,Yes,10.18921185,0,34419.26,12,1,No,Month-to-month,No,5.397827503,200.132293,1436.408211
352,No,9.518819692,0,8507.97,11,3,No,Two Year,Yes,9.001231999,197.470195,1852.503069
353,No,11.01996949,2,64420.19,15,3,No,Two Year,Yes,10.9750814,192.456745,1312.008382
354,Yes,14.91100172,0,122263.81,15,2,No,Month-to-month,No,7.825845378,162.471255,863.0820861
355,Yes,11.17971961,0,64446.9,13,2,No,Month-to-month,No,14.12966281,222.660939,1854.793303
356,No,12.16826675,0,20647.83,17,1,No,Two Year,No,14.66914461,114.950905,1778.431765
357,Yes,17.39213562,0,23956.91,10,1,No,Month-to-month,No,5.388165017,182.446995,764.2419259
358,No,12.02476736,0,56003.36,10,1,No,Two Year,No,2.810825808,95.005709,307.018806
359,Yes,6.6769165,0,50150.81,12,2,No,Month-to-month,Yes,2.485229169,172.456745,1179.782483
360,No,11.78679636,0,4180.22,7,1,No,Two Year,No,2.051069457,177.65076,1040.034575
361,No,7.846521648,0,70023.28,14,2,No,One year,Yes,6.10108047,207.638588,1080.159892
362,Yes,5.670110512,0,40728.96,13,2,No,Two Year,No,4.950398978,220.118516,775.5613336
363,No,13.37036883,0,69248.13,19,1,No,Two Year,Yes,10.16660427,137.468388,1061.587971
364,Yes,9.826229752,0,65187.42,13,2,No,Month-to-month,No,12.29558653,159.965008,1334.403775
365,No,12.07226102,0,26005.77,13,1,No,Two Year,Yes,24.8868126,182.465269,2346.143947
366,No,15.42491471,1,10423.75,12,1,No,One year,No,9.660361769,129.977753,1491.768656
367,Yes,8.601959705,0,28909.96,9,0,Yes,Month-to-month,Yes,7.663625954,112.484375,927.1279646
368,No,8.787582345,0,28219.28,10,0,No,One year,No,5.25445262,127.488728,686.9354616
369,No,6.362190982,2,67319.27,12,1,No,Two Year,No,13.59137366,162.471255,1460.513443
370,Yes,9.507249087,1,71348.1,13,0,No,Month-to-month,No,12.3492819,154.961766,1942.250203
371,No,12.06831191,1,39231.99,10,0,No,Two Year,Yes,18.37317391,194.976769,1923.549943
372,No,5.600227586,0,28129.21,10,1,No,One year,Yes,8.498042024,192.48852,1239.802036
373,No,13.15969677,0,69104.9,14,1,No,Two Year,No,22.33583015,162.452604,2499.186161
374,No,6.18537496,0,31282.78,18,1,No,Two Year,No,1.541545443,107.48056,302.3848209
375,Yes,9.089998883,0,65229.24,10,1,No,Month-to-month,No,12.78453216,142.482694,1865.48625
376,Yes,11.21142669,0,15110.46,13,1,No,Two Year,Yes,2.527681829,165.018175,908.7910203
377,No,5.868957217,0,66922.3,12,0,No,Month-to-month,Yes,7.065506244,125.007314,790.9469893
378,Yes,2.657311067,0,1666.59,12,2,No,Month-to-month,Yes,4.258552081,139.987503,956.2636975
379,No,13.75498892,0,50258.38,11,1,No,Month-to-month,No,4.801969514,112.455141,639.3261343
380,Yes,11.07079287,0,54373.35,13,1,No,Two Year,No,5.204853319,212.622804,1572.045646
381,No,10.74788638,1,33588.84,9,0,Yes,Month-to-month,No,32.0730133,182.460772,3099.922244
382,Yes,15.68552752,2,23629.05,10,1,Yes,One year,Yes,11.16847385,159.947583,1599.727567
383,No,10.08605721,0,91186.03,13,0,No,Two Year,No,16.8000196,245.145743,2188.672399
384,No,16.26782621,0,20204.74,14,0,No,Month-to-month,No,17.6210362,149.977753,1586.699491
385,Yes,4.946414499,0,37703.83,12,1,No,Month-to-month,No,17.18829795,184.967019,1828.279015
386,No,14.19610787,0,29117.32,7,1,Yes,Month-to-month,No,17.52138221,92.455141,1866.966586
387,No,15.83394061,0,52531.72,14,1,No,Month-to-month,Yes,10.4103675,149.944668,1718.555203
388,Yes,7.663279641,0,25742.72,16,0,No,Month-to-month,Yes,3.310281145,167.456419,556.2193844
389,Yes,7.43893815,1,21072.82,17,3,No,Month-to-month,Yes,2.993625911,197.516854,1035.183038
390,Yes,11.70582668,0,37774.81,11,1,No,Month-to-month,No,16.26037537,152.488401,1580.43019
391,Yes,13.60774223,1,20811.42,6,2,No,Month-to-month,No,3.045064701,162.482694,703.6927423
392,Yes,6.02604588,0,34474.39,11,2,No,Month-to-month,Yes,15.35762157,262.610632,1842.258692
393,Yes,8.273678516,0,81388.6,7,0,No,Month-to-month,No,5.940902789,190.173699,1167.271182
394,Yes,9.424686492,0,78272.96,10,0,No,Month-to-month,Yes,5.988505209,187.513939,1007.289786
395,Yes,10.05990041,0,11655.88,11,1,No,One year,No,7.138784756,212.641455,1500.69101
396,No,12.69711858,1,37773.19,12,1,No,Month-to-month,No,8.951793883,104.964303,1404.773397
397,Yes,10.3853182,0,40183.01,9,1,No,Month-to-month,Yes,4.221959275,232.637807,1342.310858
398,No,10.48123205,0,37149.4,17,0,Yes,Two Year,No,9.797427154,142.499263,1250.94478
399,Yes,13.43076227,0,10331.57,17,1,No,One year,Yes,10.90397471,277.63748,1710.958869
400,No,7.951590644,0,37096.85,5,0,No,Month-to-month,No,1.665591776,112.455141,169.3992798
401,Yes,9.100502767,0,26004.59,13,0,No,One year,No,8.611218573,220.118516,1261.554565
402,Yes,11.9086306,0,77291.95,13,0,Yes,Two Year,No,1.28507969,139.951231,794.9581116
403,No,5.304627269,1,24462.25,13,1,No,Month-to-month,No,1.379696124,184.978458,713.364269
404,Yes,12.07096717,0,75871.75,11,2,No,Month-to-month,No,3.084376591,210.138,952.5914921
405,No,7.336943024,0,28840.47,14,0,Yes,Two Year,No,2.43754565,142.468917,778.6094503
406,No,10.16142541,0,25299.48,13,1,No,Two Year,Yes,3.288124191,160.00128,627.0001275
407,No,9.632814549,0,37631.4,13,3,No,Two Year,No,32.30772134,127.481989,2938.319116
408,No,6.346778536,1,23014.69,8,0,No,Two Year,No,13.46565415,162.452604,1566.001524
409,No,12.1986895,0,31300.68,16,2,No,Month-to-month,No,19.244458,172.457857,1889.642423
410,No,6.444558317,0,55840.35,15,0,No,Two Year,Yes,8.69085131,255.155493,1420.771651
411,Yes,11.7174619,0,9729.44,16,1,No,Two Year,Yes,3.778575882,184.979684,1254.725693
412,Yes,6.286550988,2,35891.67,17,1,No,Month-to-month,Yes,10.27819073,175.006206,1570.345219
413,No,9.886595026,0,20801.9,13,0,Yes,One year,No,4.156887945,112.455141,500.4406927
414,No,7.972497589,0,112429.2,6,0,Yes,Two Year,Yes,11.32083915,194.958118,1563.848623
415,No,11.10996233,1,33217.64,17,0,No,Two Year,No,5.254442453,172.44408,787.0962355
416,No,9.301929385,0,45562.97,13,2,No,Two Year,No,5.2551003,200.165175,1119.610001
417,No,8.535578793,2,15380.9,12,1,No,Month-to-month,No,6.417132666,127.460067,1155.782468
418,No,9.083448287,0,100232.53,11,0,No,Two Year,Yes,18.61278731,147.478341,1995.346628
419,No,9.581508542,0,57900.98,12,2,No,One year,Yes,4.924623699,207.49737,922.1362066
420,No,8.763218085,0,60476.86,9,0,No,Two Year,No,6.325942162,169.937833,717.6823944
421,No,12.72077056,0,26875.13,10,3,Yes,One year,No,17.22220989,152.457857,2223.835601
422,No,5.304635517,0,24447.03,13,0,No,One year,No,3.238699239,162.460772,1143.685617
423,Yes,11.18732698,0,14817.22,16,0,Yes,Month-to-month,No,6.437878909,200.132293,1537.296207
424,Yes,11.6443975,1,6170.55,13,0,No,Month-to-month,No,15.22323989,182.460772,1614.544362
425,No,9.83612847,1,33620.38,8,0,No,One year,No,7.484425045,124.97808,758.8338668
426,Yes,9.202197695,0,86453.08,20,1,No,Month-to-month,No,7.218752772,230.105118,1317.766231
427,No,6.187489206,0,31466.9,7,6,No,Month-to-month,No,11.69875604,147.473844,1189.578203
428,No,9.320914781,0,76984.15,12,1,No,Month-to-month,No,10.03363969,142.482694,1467.273158
429,No,6.697226378,0,43586.8,16,1,No,Two Year,No,18.46162568,152.479779,2192.693797
430,No,16.41445271,0,13148.09,13,1,No,Month-to-month,No,16.52138638,105.010962,1568.47416
431,No,4.964218639,1,11612.88,11,2,No,Month-to-month,No,13.83290937,114.965789,1376.095043
432,Yes,6.702458265,1,71215.87,13,0,No,Month-to-month,No,5.02568958,184.978458,811.5600648
433,No,8.623296005,0,18113.33,18,0,No,Month-to-month,No,2.644787483,134.950905,243.2617759
434,Yes,4.874661522,0,18895.18,17,0,No,Month-to-month,Yes,2.522962069,182.490006,676.6465414
435,Yes,4.924368526,0,48852.54,11,1,No,Month-to-month,Yes,3.508974199,192.470522,801.4709595
436,Yes,9.173811061,0,6574.36,11,1,Yes,Month-to-month,No,11.50651216,149.962093,1316.145864
437,No,9.553427818,1,10342.14,8,1,No,One year,No,10.96319721,95.019486,1270.217581
438,Yes,6.007630739,1,23028.48,16,0,No,Two Year,Yes,5.505247606,245.174977,1339.709597
439,No,18.39537758,0,31843.16,11,2,No,Two Year,Yes,14.16961729,169.944668,1624.799349
440,No,14.02031408,1,31920.88,10,2,No,Two Year,Yes,10.27782059,207.49737,1400.834009
441,Yes,12.07594948,0,54961.9,19,0,No,Month-to-month,No,3.364993591,245.145743,1149.108155
442,No,13.40034021,2,119964.79,16,0,No,Month-to-month,Yes,9.307770559,127.478341,1387.016004
443,Yes,13.1215267,0,21897.41,10,0,Yes,Month-to-month,Yes,1.171557288,182.467607,544.12326
444,Yes,10.4523599,2,72129.01,15,1,No,Month-to-month,Yes,7.262579715,267.642733,1803.917571
445,No,10.07963518,0,16368.02,14,0,No,Month-to-month,No,17.06899012,104.992311,1518.747945
446,Yes,5.763454353,0,59147.78,11,0,No,Month-to-month,No,10.8600084,164.978458,1932.20577
447,Yes,9.086330232,2,65900.37,8,1,No,One year,Yes,16.48065356,240.114868,1886.312286
448,No,10.04912841,0,69369.36,12,3,No,Two Year,Yes,10.85041661,124.960655,1738.71901
449,Yes,8.431329813,0,23382.74,12,2,No,Month-to-month,No,4.85576672,127.442069,1060.026737
450,No,8.961461799,0,25886.2,15,1,No,Month-to-month,Yes,1.715329149,169.992756,250.9270047
451,No,12.87091514,0,99519.26,15,1,No,One year,Yes,21.71097206,169.992756,1916.832871
452,No,7.236546463,0,93039.69,16,0,No,Month-to-month,Yes,3.470685398,179.979358,573.9920618
453,No,7.048563699,0,37852.37,14,2,No,One year,No,1.914386255,134.950905,272.9823095
454,No,13.17156155,1,54727.46,12,1,No,Two Year,Yes,9.16272705,192.440432,1233.975771
455,No,11.11418795,0,47944.46,10,0,No,Two Year,Yes,7.457173484,172.440432,1552.772876
456,Yes,5.236234219,0,18402.27,12,1,No,Month-to-month,No,4.991605214,212.669463,1259.735294
457,Yes,10.08565191,0,43631.75,12,0,No,Month-to-month,No,10.5903229,175.133074,1287.821218
458,No,4.843029288,0,31392.97,13,0,No,Month-to-month,No,14.68216127,159.965008,1516.667438
459,No,7.565105658,0,10466.23,10,0,No,Month-to-month,Yes,5.440398012,112.484375,589.9932647
460,No,7.940679007,1,20197.89,14,1,No,Month-to-month,Yes,11.92300936,179.965581,1021.482609
461,Yes,12.94031641,0,99482.26,12,2,No,Month-to-month,Yes,9.461939857,252.62403,1267.634616
462,No,7.794425904,0,48005.75,9,2,No,Two Year,No,13.90000955,95.005709,1266.503765
463,Yes,4.88644359,2,50666.54,6,0,Yes,One year,Yes,13.99579075,240.114868,1877.852717
464,No,10.84392109,0,6117.38,17,1,No,Month-to-month,No,13.44056701,105.010962,1541.134986
465,No,9.879617841,1,7953.27,10,2,Yes,Two Year,Yes,3.179043613,182.45383,744.2470872
466,Yes,11.26553266,1,101000.3,10,0,No,Month-to-month,Yes,14.58066686,149.944668,2023.519366
467,No,13.28523257,0,10882.02,9,3,No,Month-to-month,Yes,17.24908083,144.960655,1428.427469
468,Yes,15.62909771,0,69156.25,15,0,No,Two Year,No,2.760467902,187.609354,1283.253595
469,No,11.31172944,1,19563.77,16,0,No,One year,No,20.04140358,129.962093,2256.776479
470,No,11.06959212,0,27113.0,11,0,No,One year,No,8.001673351,129.976324,955.0876357
471,Yes,13.45818264,0,156740.67,13,1,No,Month-to-month,Yes,1.092219692,192.440432,499.7170655
472,Yes,11.06361355,0,23165.82,10,2,No,Month-to-month,No,14.68600159,172.44408,1562.32774
473,No,11.56147327,0,13378.22,15,3,No,Two Year,No,4.135515169,117.485813,776.4780765
474,No,13.49663107,0,5337.97,10,3,No,One year,No,9.086633107,159.965008,1118.646915
475,Yes,7.581534683,0,72490.86,15,0,No,Month-to-month,No,9.493585403,167.484705,1781.692875
476,Yes,10.67669456,0,12476.24,13,2,No,Month-to-month,No,5.372758028,129.962093,1086.92093
477,No,11.74759925,0,64584.13,13,0,No,One year,No,13.82188875,139.981577,1551.398147
478,No,9.044025424,0,32885.95,12,0,No,Month-to-month,No,2.598489694,124.97808,573.751474
479,Yes,7.949846907,2,80862.03,16,2,No,Month-to-month,No,12.9401487,255.137219,1794.116848
480,No,11.35513416,1,49800.1,11,3,No,Two Year,No,4.957713222,230.105118,1103.594576
481,No,7.524691972,0,6958.83,11,0,Yes,Two Year,No,28.79864005,182.460772,3143.245184
482,Yes,9.993073346,1,19133.76,11,3,No,One year,Yes,7.176411327,255.155493,1381.802291
483,No,11.38306511,0,23413.1,11,3,No,Two Year,No,5.709925704,172.457857,1091.10126
484,No,9.818276662,0,11957.82,10,0,No,Two Year,Yes,3.956375328,137.483594,891.9472856
485,Yes,14.32006623,0,31250.41,13,0,No,Month-to-month,Yes,1.033067819,167.456419,538.1168657
486,No,10.02701706,0,9487.91,14,1,No,One year,No,2.206152519,127.495766,497.9042695
487,Yes,12.67439697,1,13533.47,16,2,Yes,One year,Yes,3.820262172,287.642733,1115.476658
488,Yes,11.95689175,0,46533.08,4,2,No,Month-to-month,Yes,2.640977982,167.456419,522.7315686
489,No,16.23914454,0,47946.16,12,1,No,Month-to-month,No,5.622660986,164.988941,961.5888385
490,Yes,12.55052929,0,14393.72,16,3,Yes,Two Year,Yes,1.634394387,242.632554,883.9008134
491,Yes,13.71586929,1,4102.64,13,2,No,Month-to-month,No,2.012075635,130.006414,565.3167155
492,Yes,8.90345193,1,11249.18,14,0,Yes,Month-to-month,Yes,10.06913982,257.63748,2062.605873
493,No,11.70304454,1,18684.74,14,1,No,Month-to-month,No,6.935335786,129.977753,1197.080651
494,No,3.602721856,0,75276.52,12,0,No,Two Year,No,15.56741347,232.622804,1972.725118
495,No,5.21028807,0,78129.73,8,0,No,One year,Yes,12.75071284,182.467607,1427.321538
496,Yes,9.442505655,0,97761.18,11,1,No,Month-to-month,No,8.573785357,220.132293,1218.124487
497,Yes,2.760749024,0,20789.86,16,1,No,One year,Yes,13.86188691,252.637807,1874.789062
498,Yes,13.2491569,0,34038.71,11,0,No,Month-to-month,No,10.77929667,142.452604,1806.007164
499,No,13.4911859,0,16051.94,15,0,No,One year,No,16.88097916,94.972827,1939.600904
500,Yes,7.779828793,0,24266.04,15,0,No,Two Year,No,16.92163398,210.105118,2275.888923
501,No,10.68579941,0,28712.86,13,1,No,Month-to-month,No,11.91663193,92.455141,1372.385193
502,Yes,9.905787776,0,18966.81,16,1,Yes,Month-to-month,No,2.81822785,194.969934,785.6266383
503,No,11.62388139,0,67530.44,14,1,Yes,Two Year,No,5.100566529,129.977753,1226.343895
504,Yes,12.19296315,1,38866.92,10,1,No,Two Year,No,4.806882153,242.628057,1047.361909
505,Yes,6.892345443,0,44314.39,15,1,No,Two Year,No,5.658327457,197.48762,893.5446642
506,Yes,8.482252615,0,26929.55,14,0,No,Month-to-month,Yes,2.649525158,242.610632,1210.047397
507,No,9.179212931,2,50643.95,10,1,No,One year,No,18.76976086,139.934918,2329.912456
508,No,9.321060469,0,4803.58,10,0,No,Month-to-month,No,13.04542381,112.455141,1163.407505
509,Yes,13.24354261,0,21278.71,7,1,No,Month-to-month,Yes,1.534192133,182.490006,736.9303356
